product_id,duplicate_count,title,brand,product_type_1,first_array_index
"hm-kaggle-0781403002",2,"Miffi Top","H&M","Tops",5035
"hm-kaggle-0781413001",2,"Lova trousers","H&M","Bottoms",5036
"hm-kaggle-0781451001",2,"Mika ss","H&M","Tops",5037
"hm-kaggle-0781457001",2,"Flirty Wealth footdeco","H&M","Accessories",5038
"hm-kaggle-0781469004",2,"Class Vendela earring","H&M","Jewelry",5039
"hm-kaggle-0781467001",2,"Ragu cotton cashmere joggers","H&M","Bottoms",5040
"hm-kaggle-0781467002",2,"Ragu cotton cashmere joggers","H&M","Bottoms",5041
"hm-kaggle-0781467005",2,"Ragu cotton cashmere joggers","H&M","Bottoms",5042
"hm-kaggle-0781467010",2,"PQ RAGU CTN/CASH JOGGERS","H&M","Bottoms",5043
"hm-kaggle-0781467011",2,"PQ RAGU CTN/CASH JOGGERS","H&M","Bottoms",5044
"hm-kaggle-0781467012",2,"PQ RAGU CTN/CASH JOGGERS","H&M","Bottoms",5045
"hm-kaggle-0781467013",2,"PQ RAGU CTN/CASH JOGGERS","H&M","Bottoms",5046
"hm-kaggle-0781467014",2,"PQ RAGU CTN/CASH JOGGERS","H&M","Bottoms",5047
"hm-kaggle-0781469002",2,"Class Vendela earring","H&M","Jewelry",5048
"hm-kaggle-0781469003",2,"Class Vendela earring","H&M","Jewelry",5049
"hm-kaggle-0781471001",2,"NW Rory SL set.","H&M","Sleepwear",5050
"hm-kaggle-0781488001",2,"Premium ROSIE straptop.","H&M","Tops",5051
"hm-kaggle-0781488002",2,"Premium ROSIE straptop.","H&M","Tops",5052
"hm-kaggle-0781488003",2,"Premium ROSIE straptop.","H&M","Tops",5053
"hm-kaggle-0781494001",2,"Mini Banoffee Dress","H&M","Dresses",5054
"hm-kaggle-0781495001",2,"Flirty Elvira bracelet","H&M","Jewelry",5055
"hm-kaggle-0781496001",2,"Mini La Brea Dress","H&M","Dresses",5056
"hm-kaggle-0781498001",2,"Mini Bermuda Dress","H&M","Dresses",5057
"hm-kaggle-0781498002",2,"Mini Bermuda Dress","H&M","Dresses",5058
"hm-kaggle-0781501001",2,"Mini Melrose Dress","H&M","Dresses",5059
"hm-kaggle-0781548002",2,"Remy Padded","H&M","Outerwear",5060
"hm-kaggle-0781570001",2,"Cap Eazy Application","H&M","Accessories",5061
"hm-kaggle-0781570002",2,"Cap Eazy Application 2","H&M","Accessories",5062
"hm-kaggle-0781570004",2,"Cap Eazy Application 2","H&M","Accessories",5063
"hm-kaggle-0781570010",2,"Cap Eazy Application","H&M","Accessories",5064
"hm-kaggle-0781570014",2,"Cap Eazy Application","H&M","Accessories",5065
"hm-kaggle-0781570015",2,"Cap Eazy Application","H&M","Accessories",5066
"hm-kaggle-0781588001",2,"Cap Eazy Herringbone 2","H&M","Accessories",5067
"hm-kaggle-0781591001",2,"Gwyneth Throw On","H&M","Outerwear",5068
"hm-kaggle-0781591002",2,"Gwyneth Throw On","H&M","Outerwear",5069
"hm-kaggle-0781591003",2,"Gwyneth Throw On","H&M","Outerwear",5070
"hm-kaggle-0781591004",2,"Gwyneth Throw On","H&M","Outerwear",5071
"hm-kaggle-0781601002",2,"Taurus waistbelt","H&M","Accessories",5072
"hm-kaggle-0781608001",2,"L MCO Lambi Coat","H&M","Outerwear",5073
"hm-kaggle-0781608002",2,"L MCO Lambi Coat","H&M","Outerwear",5074
"hm-kaggle-0781613001",2,"Jennifer","H&M","Outerwear",5075
"hm-kaggle-0781613002",2,"Jennifer","H&M","Outerwear",5076
"hm-kaggle-0781613006",2,"Jennifer","H&M","Outerwear",5077
"hm-kaggle-0781613010",2,"Jennifer","H&M","Outerwear",5078
"hm-kaggle-0781613011",2,"Jennifer","H&M","Outerwear",5079
"hm-kaggle-0781613013",2,"Jennifer","H&M","Outerwear",5080
"hm-kaggle-0782063001",2,"Lola PQ pump","H&M","Shoes",5081
"hm-kaggle-0781613015",2,"Jennifer","H&M","Outerwear",5082
"hm-kaggle-0781613016",2,"Jennifer","H&M","Outerwear",5083
"hm-kaggle-0781638001",2,"Hanker Peacoat","H&M","Outerwear",5084
"hm-kaggle-0781638004",2,"Hanker Peacoat","H&M","Outerwear",5085
"hm-kaggle-0781638006",2,"Hanker Peacoat","H&M","Outerwear",5086
"hm-kaggle-0781638007",2,"Hanker Peacoat","H&M","Outerwear",5087
"hm-kaggle-0781638008",2,"Hanker Peacoat","H&M","Outerwear",5088
"hm-kaggle-0781660001",2,"L Christy Pile","H&M","Outerwear",5089
"hm-kaggle-0781660002",2,"L Christy Pile","H&M","Outerwear",5090
"hm-kaggle-0781672001",2,"Studio dress","H&M","Dresses",5091
"hm-kaggle-0781683001",2,"Rattle body","H&M","Tops",5092
"hm-kaggle-0781683004",2,"Rattle body","H&M","Tops",5093
"hm-kaggle-0781683005",2,"Rattle body","H&M","Tops",5094
"hm-kaggle-0781683009",2,"Rattle body","H&M","Tops",5095
"hm-kaggle-0781683010",2,"Rattle body","H&M","Tops",5096
"hm-kaggle-0781698002",2,"Premium IRIS knot blouse.","H&M","Tops",5097
"hm-kaggle-0781698003",2,"Premium IRIS knot blouse.","H&M","Tops",5098
"hm-kaggle-0781708002",2,"Uno dress","H&M","Dresses",5099
"hm-kaggle-0781734001",2,"Joanne utility shirt","H&M","Tops",5100
"hm-kaggle-0781734003",2,"Joanne utility shirt","H&M","Tops",5101
"hm-kaggle-0781734004",2,"Joanne utility shirt","H&M","Tops",5102
"hm-kaggle-0781734006",2,"Joanne utility shirt","H&M","Tops",5103
"hm-kaggle-0781745001",2,"Cap Rico Trucker 2","H&M","Accessories",5104
"hm-kaggle-0781746002",2,"Magics BASIC Gloves","H&M","Accessories",5105
"hm-kaggle-0781758001",2,"FRAME Easy Care TVP","H&M","Tops",5106
"hm-kaggle-0781758002",2,"FRAME Easy Care TVP","H&M","Tops",5107
"hm-kaggle-0781758003",2,"FRAME Easy Care TVP","H&M","Tops",5108
"hm-kaggle-0781758004",2,"FRAME Easy Care TVP","H&M","Tops",5109
"hm-kaggle-0781758005",2,"FRAME Easy Iron TVP","H&M","Tops",5110
"hm-kaggle-0781758006",2,"FRAME Easy Care TVP","H&M","Tops",5111
"hm-kaggle-0781758007",2,"FRAME Easy Iron TVP","H&M","Tops",5112
"hm-kaggle-0781758008",2,"FRAME Easy Care TVP","H&M","Tops",5113
"hm-kaggle-0781758009",2,"FRAME Easy Care TVP","H&M","Tops",5114
"hm-kaggle-0781758011",2,"FRAME Easy Care TVP","H&M","Tops",5115
"hm-kaggle-0781758012",2,"FRAME Easy Care TVP","H&M","Tops",5116
"hm-kaggle-0781758013",2,"FRAME Easy Iron TVP","H&M","Tops",5117
"hm-kaggle-0781758015",2,"FRAME Easy Iron TVP S0","H&M","Tops",5118
"hm-kaggle-0781758016",2,"FRAME Easy Iron TVP","H&M","Tops",5119
"hm-kaggle-0781758017",2,"FRAME Easy Iron TVP S0","H&M","Tops",5120
"hm-kaggle-0781758029",2,"FRAME Easy Care TVP","H&M","Tops",5121
"hm-kaggle-0781758032",2,"FRAME Easy Iron TVP S0","H&M","Tops",5122
"hm-kaggle-0781758033",2,"FRAME Easy Care TVP","H&M","Tops",5123
"hm-kaggle-0782412001",2,"Gina PQ pump","H&M","Shoes",5124
"hm-kaggle-0781758042",2,"FRAME Easy Iron TVP S0","H&M","Tops",5125
"hm-kaggle-0781758045",2,"FRAME Easy Care TVP","H&M","Tops",5126
"hm-kaggle-0781758048",2,"FRAME Easy Iron TVP","H&M","Tops",5127
"hm-kaggle-0781758049",2,"FRAME Easy Iron TVP","H&M","Tops",5128
"hm-kaggle-0781758053",2,"FRAME Easy Care TVP","H&M","Tops",5129
"hm-kaggle-0781758056",2,"FRAME Easy Iron TVP","H&M","Tops",5130
"hm-kaggle-0781758057",2,"FRAME Easy Care TVP","H&M","Tops",5131
"hm-kaggle-0781758058",2,"FRAME Easy Care TVP","H&M","Tops",5132
"hm-kaggle-0781758060",2,"FRAME Easy Iron TVP S0","H&M","Tops",5133
"hm-kaggle-0781758064",2,"FRAME Easy Care TVP","H&M","Tops",5134
"hm-kaggle-0781758071",2,"FRAME Easy Iron TVP","H&M","Tops",5135
"hm-kaggle-0781758072",2,"FRAME Easy Iron TVP","H&M","Tops",5136
"hm-kaggle-0781758076",2,"FRAME Easy Iron TVP","H&M","Tops",5137
"hm-kaggle-0781758088",2,"FRAME Easy Care TVP","H&M","Tops",5138
"hm-kaggle-0781780002",2,"Luton sneaker","H&M","Shoes",5139
"hm-kaggle-0781780003",2,"Luton sneaker","H&M","Shoes",5140
"hm-kaggle-0781785001",2,"Amy dress.","H&M","Dresses",5141
"hm-kaggle-0781787001",2,"Sarek sneaker","H&M","Shoes",5142
"hm-kaggle-0781811003",2,"CSP GREYLAG CARDIGAN","H&M","Tops",5143
"hm-kaggle-0781813001",2,"Tonia shorts","H&M","Bottoms",5144
"hm-kaggle-0782415001",2,"Merrill PQ men shoe","H&M","Shoes",5145
"hm-kaggle-0781813002",2,"Tonia shorts","H&M","Bottoms",5146
"hm-kaggle-0781813004",2,"Tonia shorts","H&M","Bottoms",5147
"hm-kaggle-0781813005",2,"Tonia shorts","H&M","Bottoms",5148
"hm-kaggle-0781813007",2,"Tonia shorts","H&M","Bottoms",5149
"hm-kaggle-0781813008",2,"Tonia shorts","H&M","Bottoms",5150
"hm-kaggle-0781820001",2,"ENOKI SS MUSCLE JERSEY SHIRT","H&M","Tops",5151
"hm-kaggle-0781820002",2,"ENOKI SS MUSCLE JERSEY SHIRT","H&M","Tops",5152
"hm-kaggle-0781820003",2,"ENOKI SS MUSCLE JERSEY SHIRT","H&M","Tops",5153
"hm-kaggle-0781820005",2,"ENOKI SS MUSCLE JERSEY SHIRT","H&M","Tops",5154
"hm-kaggle-0781841001",2,"Note skirt","H&M","Bottoms",5155
"hm-kaggle-0781852004",2,"Doris tencel","H&M","Tops",5156
"hm-kaggle-0781852005",2,"Doris tencel","H&M","Tops",5157
"hm-kaggle-0782053001",2,"Peppa PQ sneaker","H&M","Shoes",5158
"hm-kaggle-0782054001",2,"Ingrid PQ sneaker","H&M","Shoes",5159
"hm-kaggle-0782054002",2,"Ingrid PQ sneaker","H&M","Shoes",5160
"hm-kaggle-0782059001",2,"Geri PQ loafer","H&M","Shoes",5161
"hm-kaggle-0782060001",2,"Sachs PQ","H&M","Shoes",5162
"hm-kaggle-0782061001",2,"Theodora PQ loafer","H&M","Shoes",5163
"hm-kaggle-0782061002",2,"Theodora PQ loafer","H&M","Shoes",5164
"hm-kaggle-0782062001",2,"WALES PQ pump","H&M","Shoes",5165
"hm-kaggle-0782062003",2,"WALES PQ pump","H&M","Shoes",5166
"hm-kaggle-0782065001",2,"HARI PQ semi boot","H&M","Shoes",5167
"hm-kaggle-0782066001",2,"Bros PQ pump","H&M","Shoes",5168
"hm-kaggle-0782066002",2,"Bros PQ pump","H&M","Shoes",5169
"hm-kaggle-0782066004",2,"Bros PQ pump","H&M","Shoes",5170
"hm-kaggle-0782066008",2,"Bros PQ pump","H&M","Shoes",5171
"hm-kaggle-0782067001",2,"Grace PQ highshaft","H&M","Shoes",5172
"hm-kaggle-0782067002",2,"Grace PQ highshaft","H&M","Shoes",5173
"hm-kaggle-0782069001",2,"Gloey highshaft PQ boot","H&M","Shoes",5174
"hm-kaggle-0782071001",2,"Rambo lace playsuit","H&M","Jumpsuits/Coveralls",5175
"hm-kaggle-0782072001",2,"Treacle lace playsuit","H&M","Jumpsuits/Coveralls",5176
"hm-kaggle-0782073001",2,"Beetroot jumpsuit.","H&M","Jumpsuits/Coveralls",5177
"hm-kaggle-0782079001",2,"CW Fori Jacquard Kaftan","H&M","Dresses",5178
"hm-kaggle-0782084001",2,"CW Bobbi Frill Kaftan","H&M","Dresses",5179
"hm-kaggle-0782088001",2,"CW Letty Jacquard Dress","H&M","Dresses",5180
"hm-kaggle-0782090001",2,"CW Saga Jacquard Dress","H&M","Dresses",5181
"hm-kaggle-0782096003",2,"Monster blazer","H&M","Outerwear",5182
"hm-kaggle-0782097001",2,"CW Vort Drawstring Dress","H&M","Dresses",5183
"hm-kaggle-0782100001",2,"CW Iman Silk Blouse","H&M","Tops",5184
"hm-kaggle-0782103001",2,"CW Meta Embroidery Top","H&M","Tops",5185
"hm-kaggle-0782106001",2,"CW ABB Chiffong Blouse","H&M","Tops",5186
"hm-kaggle-0782109001",2,"CW Bien Frill Blouse","H&M","Tops",5187
"hm-kaggle-0782573001",2,"D3 PE -CRYSTAL LINK EARRING","H&M","Jewelry",5188
"hm-kaggle-0782111001",2,"CW Nea Velvet Blazer","H&M","Outerwear",5189
"hm-kaggle-0782115001",2,"CW Zeni Asymetric Skirt","H&M","Bottoms",5190
"hm-kaggle-0782116001",2,"CW Liz Taylor Trousers","H&M","Bottoms",5191
"hm-kaggle-0782117001",2,"CW Thalia Velvet Trousers","H&M","Bottoms",5192
"hm-kaggle-0782128001",2,"Floyd PQ boot","H&M","Shoes",5193
"hm-kaggle-0782128002",2,"Floyd PQ boot","H&M","Shoes",5194
"hm-kaggle-0782129001",2,"Anok campaign PQ boot","H&M","Shoes",5195
"hm-kaggle-0782129002",2,"Anok campaign PQ boot","H&M","Shoes",5196
"hm-kaggle-0782132001",2,"Rudd WL PQ boot","H&M","Shoes",5197
"hm-kaggle-0782132003",2,"Rudd WL PQ boot","H&M","Shoes",5198
"hm-kaggle-0783330001",2,"Amarone","H&M","Bottoms",5199
"hm-kaggle-0782135001",2,"Sage PQ boot","H&M","Shoes",5200
"hm-kaggle-0782137003",2,"Fleur PQ boot","H&M","Shoes",5201
"hm-kaggle-0782138001",2,"Lea PQ highshaft","H&M","Shoes",5202
"hm-kaggle-0782141001",2,"Fran PQ boot","H&M","Shoes",5203
"hm-kaggle-0782142001",2,"Jorja PQ boot","H&M","Shoes",5204
"hm-kaggle-0782360001",2,"Girlfriend denim","H&M","Bottoms",5205
"hm-kaggle-0782362001",2,"PREMIUM Rosie strap top","H&M","Tops",5206
"hm-kaggle-0782367001",2,"Straight dark","H&M","Bottoms",5207
"hm-kaggle-0782377001",2,"Green knitted jumper","H&M","Tops",5208
"hm-kaggle-0782404001",2,"Muffin Sweatshirt","H&M","Tops",5209
"hm-kaggle-0782408002",2,"TREND Amy dress","H&M","Dresses",5210
"hm-kaggle-0782435001",2,"5pk Rainbow Pride.","H&M","Accessories",5211
"hm-kaggle-0782456001",2,"CS Zingo","H&M","Dresses",5212
"hm-kaggle-0782456002",2,"CS Zingo","H&M","Dresses",5213
"hm-kaggle-0782470001",2,"Premium Rosa wrap cardigan","H&M","Tops",5214
"hm-kaggle-0782471001",2,"Premium Ragu trouser","H&M","Tops",5215
"hm-kaggle-0782479001",2,"AXIS MUSCLE FIT SWEATER","H&M","Tops",5216
"hm-kaggle-0782479002",2,"AXIS MUSCLE FIT SWEATER","H&M","Tops",5217
"hm-kaggle-0782479005",2,"AXIS MUSCLE FIT SWEATER","H&M","Tops",5218
"hm-kaggle-0782479007",2,"AXIS MUSCLE FIT SWEATER","H&M","Tops",5219
"hm-kaggle-0782479009",2,"AXIS MUSCLE FIT SWEATER","H&M","Tops",5220
"hm-kaggle-0782500001",2,"ED Baraboom jacquard","H&M","Tops",5221
"hm-kaggle-0782513001",2,"Tora LS dress","H&M","Dresses",5222
"hm-kaggle-0782527001",2,"Jane Platform","H&M","Shoes",5223
"hm-kaggle-0782535001",2,"D1 PE - SYDNEY SLIPPER","H&M","Shoes",5224
"hm-kaggle-0782536001",2,"D1 PE - AURORA THIN KNIT SCARF","H&M","Accessories",5225
"hm-kaggle-0782540001",2,"D1 PE -MARGE STIFF NECKLACE","H&M","Jewelry",5226
"hm-kaggle-0782542001",2,"D1 PE - VALE EARRING","H&M","Jewelry",5227
"hm-kaggle-0782548001",2,"D2 PE - SINGAPORE BOOT","H&M","Shoes",5228
"hm-kaggle-0782552001",2,"D2 PE - DELHI MID SIZE BAG","H&M","Accessories",5229
"hm-kaggle-0782555001",2,"Portobello","H&M","Dresses",5230
"hm-kaggle-0782555003",2,"Portobello","H&M","Dresses",5231
"hm-kaggle-0782555005",2,"Portobello","H&M","Dresses",5232
"hm-kaggle-0782555006",2,"Portobello","H&M","Dresses",5233
"hm-kaggle-0782556001",2,"D2 PE - FRIEND BRACELET","H&M","Jewelry",5234
"hm-kaggle-0782557001",2,"D2 PE - LINK NECKLACE","H&M","Jewelry",5235
"hm-kaggle-0782559001",2,"D1 PE - PANAMA BELT PIN BUCKLE","H&M","Accessories",5236
"hm-kaggle-0782565001",2,"D2 PE - THAI CASHMERE HEADBAND","H&M","Accessories",5237
"hm-kaggle-0782568001",2,"D2 PE - MILES LEATHER GLOVES","H&M","Accessories",5238
"hm-kaggle-0782568002",2,"D2 PE - MILES LEATHER GLOVES","H&M","Accessories",5239
"hm-kaggle-0782570001",2,"D2 PE - BETTY LEATHER MITTENS","H&M","Accessories",5240
"hm-kaggle-0782570002",2,"D2 PE - BETTY LEATHER MITTENS","H&M","Accessories",5241
"hm-kaggle-0782574001",2,"D3 PE - VELVET SLIPPERS","H&M","Shoes",5242
"hm-kaggle-0782575002",2,"D3 PE - CLARA CASHMERE SCARF","H&M","Accessories",5243
"hm-kaggle-0782575003",2,"D3 PE - CLARA CASHMERE SCARF","H&M","Accessories",5244
"hm-kaggle-0782576001",2,"D2 PE - SLG SAS CARD CASE","H&M","Accessories",5245
"hm-kaggle-0782579001",2,"D1 PE - SLG JET POUCH","H&M","Accessories",5246
"hm-kaggle-0782585001",2,"Ben Sock runner","H&M","Shoes",5247
"hm-kaggle-0782613003",2,"Bobby Hood 24.99:-","H&M","Tops",5248
"hm-kaggle-0782616001",2,"FORTUNA TEE","H&M","Tops",5249
"hm-kaggle-0782616002",2,"FORTUNA TEE","H&M","Tops",5250
"hm-kaggle-0782616003",2,"FORTUNA TEE","H&M","Tops",5251
"hm-kaggle-0782616004",2,"FORTUNA TEE","H&M","Tops",5252
"hm-kaggle-0782616005",2,"FORTUNA TEE","H&M","Tops",5253
"hm-kaggle-0782616007",2,"FORTUNA TEE","H&M","Tops",5254
"hm-kaggle-0782616009",2,"FORTUNA TEE","H&M","Tops",5255
"hm-kaggle-0782616011",2,"FORTUNA TEE","H&M","Tops",5256
"hm-kaggle-0782616015",2,"FORTUNA TEE","H&M","Tops",5257
"hm-kaggle-0782616017",2,"FORTUNA TEE","H&M","Tops",5258
"hm-kaggle-0782616019",2,"FORTUNA TEE","H&M","Tops",5259
"hm-kaggle-0782616020",2,"FORTUNA TEE","H&M","Tops",5260
"hm-kaggle-0782616021",2,"FORTUNA TEE","H&M","Tops",5261
"hm-kaggle-0782616023",2,"FORTUNA TEE","H&M","Tops",5262
"hm-kaggle-0782616025",2,"FORTUNA TEE","H&M","Tops",5263
"hm-kaggle-0782616026",2,"FORTUNA TEE","H&M","Tops",5264
"hm-kaggle-0782616027",2,"FORTUNA TEE","H&M","Tops",5265
"hm-kaggle-0782616029",2,"FORTUNA TEE","H&M","Tops",5266
"hm-kaggle-0782616032",2,"FORTUNA TEE","H&M","Tops",5267
"hm-kaggle-0782616035",2,"FORTUNA TEE","H&M","Tops",5268
"hm-kaggle-0782634001",2,"Parma Dress","H&M","Dresses",5269
"hm-kaggle-0782643001",2,"Calypso HW slim trousers","H&M","Bottoms",5270
"hm-kaggle-0782652001",2,"Michael Reptile Loafer","H&M","Shoes",5271
"hm-kaggle-0782682001",2,"FORTUNA TEE (extra art)","H&M","Tops",5272
"hm-kaggle-0782722001",2,"Berry Dress","H&M","Dresses",5273
"hm-kaggle-0782727001",2,"McKenzie Hood 24.99:-","H&M","Tops",5274
"hm-kaggle-0782727002",2,"McKenzie Hood 24.99:-","H&M","Tops",5275
"hm-kaggle-0782742001",2,"Rosa Pleated Dress","H&M","Dresses",5276
"hm-kaggle-0782742003",2,"Rosa Pleated Dress","H&M","Dresses",5277
"hm-kaggle-0782758001",2,"Tim nursing knit","H&M","Tops",5278
"hm-kaggle-0782758002",2,"Tim nursing knit","H&M","Tops",5279
"hm-kaggle-0782758003",2,"Tim nursing knit","H&M","Tops",5280
"hm-kaggle-0782759001",2,"Bea N top","H&M","Tops",5281
"hm-kaggle-0782759002",2,"Bea N top","H&M","Tops",5282
"hm-kaggle-0782767001",2,"LOGG Maltese throw on","H&M","Tops",5283
"hm-kaggle-0782769001",2,"ED Freddy","H&M","Tops",5284
"hm-kaggle-0782769002",2,"ED Freddy","H&M","Tops",5285
"hm-kaggle-0782784001",2,"Tina biker shorts","H&M","Bottoms",5286
"hm-kaggle-0782797001",2,"Dalmatin plisse skirt","H&M","Bottoms",5287
"hm-kaggle-0782797002",2,"Dalmatin plisse skirt","H&M","Bottoms",5288
"hm-kaggle-0782808001",2,"Mondo Sneaker","H&M","Shoes",5289
"hm-kaggle-0782812001",2,"Elm Court Sneaker","H&M","Shoes",5290
"hm-kaggle-0782813001",2,"Tommy Sneaker","H&M","Shoes",5291
"hm-kaggle-0782813002",2,"Tommy Sneaker","H&M","Shoes",5292
"hm-kaggle-0782814001",2,"Nohar Microsuede","H&M","Shoes",5293
"hm-kaggle-0782859001",2,"The Hill dress","H&M","Dresses",5294
"hm-kaggle-0782859002",2,"The Hill dress","H&M","Dresses",5295
"hm-kaggle-0782859003",2,"The Hill dress","H&M","Dresses",5296
"hm-kaggle-0782859004",2,"The Hill dress","H&M","Dresses",5297
"hm-kaggle-0782865001",2,"Class Awardina earring","H&M","Jewelry",5298
"hm-kaggle-0782871001",2,"Sabbath Warm Running Hood","H&M","Tops",5299
"hm-kaggle-0782874001",2,"Blake","H&M","Tops",5300
"hm-kaggle-0782874002",2,"Blake","H&M","Tops",5301
"hm-kaggle-0782874003",2,"Blake","H&M","Tops",5302
"hm-kaggle-0782874004",2,"Blake","H&M","Tops",5303
"hm-kaggle-0782875001",2,"Charles","H&M","Tops",5304
"hm-kaggle-0782875003",2,"Charles","H&M","Tops",5305
"hm-kaggle-0782880001",2,"Nasa Hood 29.99:-","H&M","Tops",5306
"hm-kaggle-0782880002",2,"Nasa Hood 29.99:-","H&M","Tops",5307
"hm-kaggle-0782880005",2,"Nasa Hood 29.99:-","H&M","Tops",5308
"hm-kaggle-0782880006",2,"Nasa Hood 29.99:-","H&M","Tops",5309
"hm-kaggle-0782880007",2,"Nasa Hood 29.99:-","H&M","Tops",5310
"hm-kaggle-0782880008",2,"Nasa Hood 29.99:-","H&M","Tops",5311
"hm-kaggle-0782880014",2,"Nasa Hood 29.99:-","H&M","Tops",5312
"hm-kaggle-0782880015",2,"Nasa Hood 29.99:-","H&M","Tops",5313
"hm-kaggle-0782880016",2,"Nasa Hood 29.99:-","H&M","Tops",5314
"hm-kaggle-0782890001",2,"Maiken","H&M","Tops",5315
"hm-kaggle-0782900002",2,"Mimosa Top","H&M","Tops",5316
"hm-kaggle-0782901001",2,"Nasa SS Tee 14.99:-","H&M","Tops",5317
"hm-kaggle-0782901002",2,"Nasa SS Tee 14.99:-","H&M","Tops",5318
"hm-kaggle-0782901004",2,"Nasa SS Tee 14.99:-","H&M","Tops",5319
"hm-kaggle-0782901006",2,"Nasa SS Tee 14.99:-","H&M","Tops",5320
"hm-kaggle-0782901007",2,"Nasa SS Tee 14.99:-","H&M","Tops",5321
"hm-kaggle-0782901008",2,"Nasa SS Tee 14.99:-","H&M","Tops",5322
"hm-kaggle-0782901010",2,"Nasa SS Tee 14.99:-","H&M","Tops",5323
"hm-kaggle-0782902001",2,"Nasa Jogger 29.99:-","H&M","Bottoms",5324
"hm-kaggle-0782904001",2,"Nasa LS Tee 19.99:-","H&M","Tops",5325
"hm-kaggle-0783335001",2,"Isak graphic tee.","H&M","Tops",5326
"hm-kaggle-0782904002",2,"Nasa LS Tee 19.99:-","H&M","Tops",5327
"hm-kaggle-0782904003",2,"Nasa LS Tee 19.99:-","H&M","Tops",5328
"hm-kaggle-0782977001",2,"Alejandro Jacket 24.99:-","H&M","Tops",5329
"hm-kaggle-0782977002",2,"Alejandro Jacket 24.99:-","H&M","Tops",5330
"hm-kaggle-0783012001",2,"Utopia sandalette","H&M","Shoes",5331
"hm-kaggle-0783013001",2,"Natasha sandalette","H&M","Shoes",5332
"hm-kaggle-0783014001",2,"Queen","H&M","Shoes",5333
"hm-kaggle-0783014003",2,"Queen","H&M","Shoes",5334
"hm-kaggle-0783018001",2,"Saskia sling-back pump","H&M","Shoes",5335
"hm-kaggle-0783018002",2,"Saskia sling-back pump","H&M","Shoes",5336
"hm-kaggle-0783019002",2,"Lewin pump","H&M","Shoes",5337
"hm-kaggle-0783019003",2,"Lewin pump","H&M","Shoes",5338
"hm-kaggle-0783036002",2,"Bonita dress","H&M","Dresses",5339
"hm-kaggle-0783038001",2,"Peyton top","H&M","Tops",5340
"hm-kaggle-0783073001",2,"Grecia jumpsuit","H&M","Jumpsuits/Coveralls",5341
"hm-kaggle-0783082001",2,"Maximilian kaftan","H&M","Outerwear",5342
"hm-kaggle-0783126001",2,"Torman jacket","H&M","Outerwear",5343
"hm-kaggle-0783126002",2,"Torman jacket","H&M","Outerwear",5344
"hm-kaggle-0783129002",2,"D2 PE Valerie Knit","H&M","Tops",5345
"hm-kaggle-0783133002",2,"Caesar slim tuxedo blz","H&M","Outerwear",5346
"hm-kaggle-0783144001",2,"Chester slim blz","H&M","Outerwear",5347
"hm-kaggle-0783144005",2,"Chester slim blz","H&M","Outerwear",5348
"hm-kaggle-0783144006",2,"Chester slim blz","H&M","Outerwear",5349
"hm-kaggle-0783144007",2,"Chester slim blz","H&M","Outerwear",5350
"hm-kaggle-0783144008",2,"Chester slim blz","H&M","Outerwear",5351
"hm-kaggle-0783147002",2,"Skinny Stripes","H&M","Bottoms",5352
"hm-kaggle-0783147003",2,"Skinny Stripes","H&M","Bottoms",5353
"hm-kaggle-0783147004",2,"Skinny Stripes","H&M","Bottoms",5354
"hm-kaggle-0783186002",2,"ED Primo trousers (W)","H&M","Bottoms",5355
"hm-kaggle-0783186004",2,"ED Primo trousers (W)","H&M","Bottoms",5356
"hm-kaggle-0783186005",2,"ED Primo trousers (W)","H&M","Bottoms",5357
"hm-kaggle-0783186006",2,"ED Primo trousers (W)","H&M","Bottoms",5358
"hm-kaggle-0783189001",2,"Katsu Top","H&M","Tops",5359
"hm-kaggle-0783217001",2,"Jamie Skinny Cropped Trs","H&M","Bottoms",5360
"hm-kaggle-0783217003",2,"Jamie Skinny Cropped Trs","H&M","Bottoms",5361
"hm-kaggle-0783217004",2,"Jamie Skinny Cropped Trs","H&M","Bottoms",5362
"hm-kaggle-0783217005",2,"Jamie Skinny Cropped Trs","H&M","Bottoms",5363
"hm-kaggle-0783239001",2,"Breakup dress","H&M","Dresses",5364
"hm-kaggle-0783244001",2,"Santiago","H&M","Outerwear",5365
"hm-kaggle-0783244002",2,"Santiago","H&M","Outerwear",5366
"hm-kaggle-0783244005",2,"Santiago","H&M","Outerwear",5367
"hm-kaggle-0783245001",2,"Bristol","H&M","Outerwear",5368
"hm-kaggle-0783245003",2,"Bristol","H&M","Outerwear",5369
"hm-kaggle-0783262001",2,"Safari jacket","H&M","Outerwear",5370
"hm-kaggle-0783264001",2,"Yanny kaftan","H&M","Outerwear",5371
"hm-kaggle-0783279001",2,"Marco reflective","H&M","Outerwear",5372
"hm-kaggle-0783309001",2,"Carola boot","H&M","Shoes",5373
"hm-kaggle-0783309002",2,"Carola boot","H&M","Shoes",5374
"hm-kaggle-0783310001",2,"Saliba boot","H&M","Shoes",5375
"hm-kaggle-0783325001",2,"Frank PQ slider","H&M","Shoes",5376
"hm-kaggle-0783329001",2,"Blue lagoon skirt","H&M","Bottoms",5377
"hm-kaggle-0783335003",2,"Isak graphic tee.","H&M","Tops",5378
"hm-kaggle-0783335008",2,"Isak graphic tee.","H&M","Tops",5379
